pair_rank_global,cluster_id,cluster_nome,cod_mun_a,nome_a,uf_a,cod_mun_b,nome_b,uf_b,dist_socio,dist_rqual,divergencia,indicador_dominante,divergencia_ponderada,IND2_a,IND4_a,IND5_a,IND8_a,IND9_a,INF1_a,INF4-UP_a,IND2_b,IND4_b,IND5_b,IND8_b,IND9_b,INF1_b,INF4-UP_b
2824,1,C1: Intermediário,3102100,Alto Rio Doce,MG,3113800,Carmésia,MG,1.8638629045246706,8.595479103394007,4.611647711811943,IND5,0.6245162537509633,0.3787394933256466,-0.0850613879401638,0.2761062287998801,0.0933434170433102,1.21371621256934,0.1641062312839154,-0.7479953718531637,-0.6244387348060818,1.096325749050172,-0.7857081403817544,-4.20162937971753,-0.0053869777478667,0.4658951354914887,-0.2760140750981765
2825,2,C2: Nordeste Vulnerável,2106508,Matinha,MA,2802809,Indiaroba,SE,1.2406444605124705,5.721404118526152,4.6116387861444075,INF4-UP,0.3485360778400246,-0.7778721309460277,0.976572378847681,0.8991396772764154,-1.4571457319748975,-0.1636682971035833,-0.5618181208855152,3.131133164894432,0.4526891873246416,0.2084897668767693,0.652347491796461,0.6038052900342185,0.6081123217610025,-0.0744473232879991,-0.5828022218252025
2826,2,C2: Nordeste Vulnerável,2203420,Domingos Mourão,PI,2204709,Inhuma,PI,1.6939413989967802,7.809982643996875,4.610538855719401,IND5,1.4860318944978184,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776,-0.3888056262916364,-2.8553534524412374,-1.3763868845217302,-0.2318618588496013,-0.6760735473344357,-0.3770317414714085,-0.6641886621844394
2827,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2609303,Mirandiba,PE,1.70641950325398,7.863150038708498,4.607981811685951,IND8,0.2584507992087255,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.1829992055499474,-0.0757144387118609,0.5811710494792313,0.6707821280196853,0.4047751216550011,-0.3927195768846592,0.6709773398781037
2828,1,C1: Intermediário,3112307,Capelinha,MG,3148608,Peçanha,MG,1.4604279419931137,6.727720710501735,4.606677613079236,INF4-UP,0.3969391916797773,-0.6543943454601341,0.3082661603122219,0.4644842703962625,-0.1391338193883842,0.1057781295645091,-0.4070917163987744,2.283019989961621,3.357753973759034,-0.1151768297839495,0.1268109729545058,-0.8017722278675391,-0.9582497972161098,0.796083892284152,-0.757894963717952
2829,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,3148756,Pedra Bonita,MG,1.6129982232899172,7.427979372182421,4.605075976108037,IND5,1.1964778270963408,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.6130483487846814,-1.003028743922854,-1.2666236668280852,-0.4235115910694678,-0.3278635179516799,-0.281177745683086,-0.2758038038895007
2830,1,C1: Intermediário,3131406,Ipiaçu,MG,3508801,Cafelândia,SP,1.8607782258408787,8.562047622558373,4.601326208064311,IND5,0.47143539580928284,4.274661089234527,-0.0657126917152978,-0.4041620027607923,-2.3897241768136257,0.9024829830673446,-0.8104404411610127,1.7046653388215958,-0.3135753332060164,0.6957369676189206,0.3973813908731893,0.1185374334616261,0.946687460561306,-0.8249435668097794,-0.7271567691518083
2831,1,C1: Intermediário,3143203,Monte Santo de Minas,MG,3156809,Sabinópolis,MG,1.8659857018456136,8.585666517427086,4.6011427120443695,INF4-UP,0.23474574580230767,4.274661089234527,-0.1069853195402343,0.5800890140721309,0.5329645570058869,1.0844560178423053,-0.3357503657650462,1.0943116870711047,-0.6895599572583215,0.2301764422794522,0.2449392599186404,-1.6592298430941474,-0.5647525247700694,0.5152005857098958,-0.7040540668924866
2832,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,2515708,Serra Grande,PB,1.6387147314165407,7.531745637169526,4.596129813309721,IND8,0.24577959487928014,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,-0.2527881946749895,0.7753251263336913,0.5537370538811337,0.4318998263177729,-0.863450338226667,1.4886339495490648,-0.5749533023491561
2833,1,C1: Intermediário,3120706,Cruzeiro da Fortaleza,MG,4312609,Muçum,RS,1.8234984980304492,8.38037060228032,4.59576501254931,IND5,0.7253702726853316,4.274661089234527,0.3420210557547921,-0.0334374497889067,0.6441764165596672,0.6821606248763098,-0.9532157356076052,-0.6803198830521763,0.145685888464554,1.1428564070123883,1.1998508335639548,0.0196377900317498,-2.5099582083782064,1.972651087664436,3.131133164894432
2834,1,C1: Intermediário,3505351,Barra do Chapéu,SP,4320677,Sinimbu,RS,1.9224153648628322,8.82931529287974,4.592823928515003,IND5,0.21343569477706453,0.3292038181398479,0.2646664283420292,0.5447881478264077,-4.20162937971753,-0.0312127038799783,-0.3436747620080738,-0.6998452993257731,-0.3163964691967272,0.9136440459958038,0.9076755606829592,0.4507715895344731,-0.1312516703942866,0.1307741440050333,-0.6951858249877557
2835,1,C1: Intermediário,3202454,Ibatiba,ES,3549953,São Lourenço da Serra,SP,1.932601531640397,8.875936427461776,4.592740033345166,IND5,0.409379483870202,-0.4856646286393721,0.3323168354469892,0.9927241335312328,0.4083504653141667,1.0358709394588632,-0.255570663901694,0.1987744474792561,2.553108353096692,-0.2769764104640467,0.2966893773327498,-3.6056353276424393,0.8797753145976144,-0.9929732149879004,-0.7009641202676024
2836,1,C1: Intermediário,3124500,Estiva,MG,3553856,Taquarivaí,SP,1.8900931310205824,8.677610824363164,4.59110224642024,IND5,0.23411039464863634,0.2471406123455445,0.3577694779999931,0.643462342113563,0.5283894844582789,0.1021712509528783,-0.5644172020280449,-0.0949535362807074,1.4775730077349174,0.0947091302192572,0.2454234127507548,-3.9752719864020514,0.63571507340163,-0.8857239584625443,-0.6407827387671596
2837,2,C2: Nordeste Vulnerável,2305209,Hidrolândia,CE,2403806,Florânia,RN,1.4403991081529204,6.612732775353794,4.590903127705108,IND4,0.5211195765031612,-0.4339362184441088,1.0916796271860836,0.8209406470267024,-4.20162937971753,1.0825031033098425,0.0716337242896311,-0.6572362497129316,1.086216226012799,-2.297514768692117,0.3477874890167264,0.1578104017417992,0.2756392442644624,-0.048537259348333,-0.2015213149366108
2838,2,C2: Nordeste Vulnerável,2500908,Arara,PB,2701803,Carneiros,AL,1.400651574146685,6.429862570469803,4.590622453550896,IND4,0.37367142235052414,4.274661089234527,0.7267686287769787,-1.3801641583383777,-0.106177253082958,-1.2744041435588762,3.042603017733247,0.9315047934781104,0.2310593788286029,-1.7034703175861314,-1.3879645640307443,-0.0309576515853143,0.2280209377543226,-1.2952176644569613,0.715511063399896
2839,2,C2: Nordeste Vulnerável,2515971,Sobrado,PB,2806800,São Domingos,SE,1.5707389705462458,7.209900175339193,4.590132610157192,IND5,0.3572319015696656,4.274661089234527,-0.1485561011290697,-0.2307972707608626,0.6243376631872325,-0.1841281331498004,-0.0341275231918474,3.131133164894432,-0.1042457426326104,-0.7273433655928297,0.3844222109233241,0.6403169153438943,0.6919919273216099,-0.4025596750571688,-0.6683505354050057
2840,1,C1: Intermediário,3555901,Uru,SP,4301958,Barra Funda,RS,1.8919705161903098,8.682936790952116,4.589361574115225,IND5,1.2373195282495544,-0.1615449213625262,-0.5505839949598729,-1.0404170353875892,-4.20162937971753,0.603859492217616,-0.8476697616467377,-0.7133598265336676,-0.3214092941694685,0.4195298108265364,1.0632970736903793,-0.2074229419256387,-1.1332374239017828,0.2406768612216906,0.2581505850306019
2841,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2313757,Umirim,CE,1.6794305835968577,7.705890800996312,4.588394942709757,IND8,0.22014048831048066,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.1730721436901614,-0.1590217992471321,0.6892157429749747,-0.0514582374854277,0.133248355900548,-0.7880075994670694,2.523614732285796
2842,2,C2: Nordeste Vulnerável,2300150,Acarape,CE,2616209,Vertentes,PE,1.3863900802340767,6.3611154230678375,4.5882580300961004,IND5,0.3764683489176073,0.0885123824592628,0.2087032451943899,0.3524755255099061,-2.41229751082573,0.384876034910767,-0.7442543454648808,1.3999568412813683,-0.5395430174727176,0.8151780362272114,1.0008237314621238,0.5898408209988744,-4.384424337984746,1.570578603698308,-0.3708343062326911
2843,2,C2: Nordeste Vulnerável,2504033,Capim,PB,2514305,São José de Caiana,PB,1.6547403299599335,7.587410035667145,4.585257211483812,IND5,1.5246908436106983,3.807349771181861,0.6581883560125384,-1.639936225153854,0.6107210270802872,0.6893239852653849,-0.864231500001416,-0.6796472480640525,-0.5990712619863844,1.0311185439252848,0.985863728358616,0.4395565351901519,-1.094406031889013,-1.723540011509525,3.131133164894432
2844,2,C2: Nordeste Vulnerável,2511103,Pedra Lavrada,PB,3127073,Fruta de Leite,MG,1.610906245930036,7.386167727411142,4.5851009278083295,IND5,1.5585517866902001,-0.424839992930452,-1.5293345998744472,-1.8607820178220105,-1.5257608922825554,0.1345346969475772,0.3107068881819081,-0.3529984317381333,4.274661089234527,0.1981712640877742,0.8233327495667514,0.6368673213931342,0.4867690358673273,-0.7026807201840174,2.039745328917313
2845,2,C2: Nordeste Vulnerável,2305209,Hidrolândia,CE,2901502,Anguera,BA,1.5216869519190803,6.975971363687195,4.5843669424286375,IND5,1.8062735396078717,-0.4339362184441088,1.0916796271860836,0.8209406470267024,-4.20162937971753,1.0825031033098425,0.0716337242896311,-0.6572362497129316,0.3856417053518626,-0.4639263522070371,-2.289796848517784,0.5677670705555271,-1.009979546644794,1.9004290963229236,-0.5000731347573363
2846,1,C1: Intermediário,3101805,Alpercata,MG,4202099,Barra Bonita,SC,1.3845636514495907,6.3455349275439845,4.583057569305224,IND4,0.550974758427828,0.0758476052966634,0.6377207653444414,0.466192135613148,-0.3728972963230591,0.9074511849150224,-0.4234691256769289,0.644279818039077,1.3407099936909477,-3.2694727311278,-0.1234675996656461,0.6180091499672824,-0.8362705210216228,1.706990960340823,-0.1955288463753348
2847,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2513000,Salgadinho,PB,1.6711475474338202,7.657495067802664,4.582177722714657,IND8,0.24259714204827823,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.1406252879475382,0.6375566360394588,0.6759662594221617,0.3719030306256005,0.0100023899498382,0.5944837400419887,-0.3274980425469714
2848,2,C2: Nordeste Vulnerável,2205524,Júlio Borges,PI,2923605,Paramirim,BA,1.4119317400341764,6.469644807139418,4.5821229306741795,IND5,0.971089678065061,1.5828954180547858,-3.075666533161764,0.8274728844520673,-4.20162937971753,-0.5075976098592418,-0.8578039963374278,-0.4302271824603699,-0.2436308782535293,0.0188461971757981,-0.8449233539100377,-0.0574397215926922,-0.1683672910608877,0.1432944106548268,-0.6496685660516958
2849,2,C2: Nordeste Vulnerável,2903805,Boa Vista do Tupim,BA,2904753,Buritirama,BA,1.3838960794469437,6.33851397404463,4.580195047591681,IND4,0.36771706826017464,3.172821684238935,0.7787986705669994,-1.9131488640336105,-2.030494239496863,0.2902765204690631,0.217487572731915,-0.6405345822820154,0.0923444584859155,-1.6127150687150358,-1.85801774719156,0.3776729650841871,0.6018002631298149,-0.7683395960423589,2.077830571943416
2850,2,C2: Nordeste Vulnerável,2610509,Passira,PE,2914505,Irará,BA,0.9703958974759259,4.44425354653164,4.579835460466856,IND9,0.19594415140583485,-0.1986747111757515,0.2176426810575834,0.5812616427940663,0.1981707132937804,0.7200599268491735,-0.5516544013841218,0.790103108088535,0.1926744868474676,-0.3140906756084221,0.6363014087059116,0.6741110206774253,-4.280487853335041,-0.1588325106335189,0.2618483200128196
2851,2,C2: Nordeste Vulnerável,2915007,Itaeté,BA,2922805,Nova Itarana,BA,1.4622428012902855,6.695381780034093,4.578844067173545,IND5,0.7596140629543836,-0.6028251929417655,-0.5997784224434266,-1.828618895557076,0.172594762679637,-6.567090515628567,1.561506897732773,-0.4325550920636331,0.123086465743269,-0.1812449928691669,-0.5204228244968354,-0.4446117503262002,0.7176531227001279,0.3011236426467916,0.8057697620777696
2852,1,C1: Intermediário,3150703,Pirajuba,MG,4306304,David Canabarro,RS,1.8821949387250088,8.61774792064732,4.5785628994977445,IND4,0.4095623256690629,4.274661089234527,-1.6301492329739613,0.6901060591661664,0.2138641165907072,1.1609116444844283,-0.7056481694568347,0.2419683014303936,-0.8198024021628012,1.2742292903188146,0.2039508085854314,-0.3691959447502607,-0.1645966587128362,0.9676463285807504,-0.7431587410963677
2853,1,C1: Intermediário,5207535,Faina,GO,5219407,Santa Rita do Araguaia,GO,1.9216819248775006,8.796826603741073,4.577670469437424,IND5,2.760827116937648,0.4035442905545629,-1.477140740516016,-4.336569178893552,0.4616030046195564,0.8233325529170897,-0.8450140529815588,-0.3856221886212461,0.1988476177518721,0.5721353263404462,0.3574414028705535,-0.2345002008408279,1.4360268055160963,-0.516796942957726,-0.6880803545809062
2854,1,C1: Intermediário,3525102,Jardinópolis,SP,3555000,Tupã,SP,1.3198111692785517,6.036367601559927,4.573660033719767,IND2,0.158975795507649,3.4985491356825302,-0.10213253698461,0.8552299977824852,0.4963957408827366,0.2960237961467794,-0.5111501225809048,2.0577811547723144,-0.6528624382823827,0.2740365282789784,0.8477197108481246,0.6530506203985605,0.9636189563459152,-0.6548735628368576,2.491589157655837
2855,2,C2: Nordeste Vulnerável,2309102,Mulungu,CE,2801603,Cedro de São João,SE,1.4603469006109906,6.674013754129152,4.5701564106218004,IND4,0.7534103334498238,1.820784135299131,-4.054627871998782,-1.7021861560236151,-2.373688055778585,-0.1515321413373044,-1.0631345518892326,-0.7254053232174638,-0.7118256972280171,0.8453110192997674,-0.7986681505858566,0.6604778764569467,0.2168772638110723,-0.2626635650208034,-0.6323018094250521
2856,1,C1: Intermediário,3113800,Carmésia,MG,3204955,São Roque do Canaã,ES,1.8430091975300291,8.422086776866372,4.569747553937207,IND5,0.7112193001500616,-0.6244387348060818,1.096325749050172,-0.7857081403817544,-4.20162937971753,-0.0053869777478667,0.4658951354914887,-0.2760140750981765,-0.6845319648877807,0.6600458578583377,0.4235203913063634,0.1114334574190066,1.0148067346696106,0.1243113548155154,-0.4954383444241932
2857,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2933109,Várzea do Poço,BA,1.7143271447986128,7.828671061490516,4.5666144181853685,IND5,0.7878853696381423,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.1995278773019745,-0.3487584016424051,-0.5629517976781819,0.4675442979472263,1.1375285364513728,-1.176385605453396,-0.2073811455897863
2858,2,C2: Nordeste Vulnerável,2508604,Lucena,PB,2515971,Sobrado,PB,1.7292618933452488,7.895750264897169,4.5659655664168435,IND5,0.45783545893664646,-0.7579952561297565,0.7148194542485063,0.5576801650616368,0.4618392333997266,-0.7830215434696477,2.591031825297752,-0.4490786517173002,4.274661089234527,-0.1485561011290697,-0.2307972707608626,0.6243376631872325,-0.1841281331498004,-0.0341275231918474,3.131133164894432
2859,1,C1: Intermediário,5213400,Moiporá,GO,5215256,Novo Planalto,GO,1.7832033179061408,8.139643773067519,4.564619012744194,IND5,2.695762471498982,-0.4188901598269846,0.3823836131925512,-4.336569178893552,0.6231284322422653,-0.4700279482816945,0.3565115532819547,-0.7297580303744349,-0.1975144052440883,0.7399940138627739,0.2468172597236998,0.3879150371929583,-0.6944515109250499,1.2088517458629109,-0.580015047677804
2860,1,C1: Intermediário,3505351,Barra do Chapéu,SP,4116059,Missal,PR,1.9324438109518716,8.820229216100788,4.564287541789836,IND8,0.15982769828656804,0.3292038181398479,0.2646664283420292,0.5447881478264077,-4.20162937971753,-0.0312127038799783,-0.3436747620080738,-0.6998452993257731,-0.2213651382838337,-0.0840466209021745,0.4953881551583159,0.4476624064714907,0.1573866168993034,0.8177863773906867,-0.687696244294235
2861,2,C2: Nordeste Vulnerável,2309409,Novo Oriente,CE,2512309,Princesa Isabel,PB,1.6542688578300044,7.550548537141271,4.564281372304536,IND5,0.4263342311276828,0.1115137412222353,0.072830132739411,0.7894092586770864,-4.20162937971753,0.8735143660705752,-0.5985203801643246,1.8745675253109508,0.6181692891668561,-1.0675820120046189,0.0551827700961136,0.5659061156727241,-1.6133852669506306,2.1056975052762894,-0.6418174863962782
2862,2,C2: Nordeste Vulnerável,2206407,Monsenhor Gil,PI,2210623,Sebastião Barros,PI,1.7443540556328567,7.96163554717816,4.564231393795466,IND5,1.2225336911376656,-0.5109335133733728,0.8012517699106351,0.3133288108591902,0.4421652821528032,1.0008286382265208,-0.8745658585098293,-0.7659198672541231,2.886226119118103,-2.6567201695312623,-1.792100576881239,-4.20162937971753,0.4083968862936671,-0.8141387385941311,-0.0605706125407342
2863,1,C1: Intermediário,3122504,Dom Cavati,MG,3535101,Palmares Paulista,SP,1.5038269144219947,6.863763681929114,4.564197921675745,IND5,1.1591487179059776,3.3324661297777847,0.1059800439019295,-1.6933381202967284,0.2221609549699073,0.5621194735986926,-0.8398194002098859,-0.6813840699097096,-0.6795873932051371,0.987942541661359,0.2774684957018349,0.4264786991094145,1.2615222622359608,-1.0204086779198611,-0.6963225786749171
2864,2,C2: Nordeste Vulnerável,2111953,Sucupira do Riachão,MA,3161056,São Félix de Minas,MG,1.7268989151901206,7.881059140071638,4.56370611283885,IND5,1.6731785858240964,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376,-0.7792599478446838,0.8832196281958133,-2.1657516052697328,0.3908803859813098,-0.6223330865016635,0.8519702202841719,-0.6787259094900795
2865,1,C1: Intermediário,4103222,Bom Sucesso do Sul,PR,4205308,Faxinal dos Guedes,SC,1.800646155125687,8.21703836771345,4.563383172068312,INF4-UP,0.20510137950113924,4.274661089234527,-0.5474145107851529,0.7687391499026603,-1.6604950001178649,0.9260275539923548,0.2025762283111491,0.8465074884655376,-0.4311378335500972,0.3628139992026675,0.4778489222541142,0.6130058120018181,0.8186423260110329,0.0582072394992309,-0.7247554783026251
